ISIN,DocumentType,EffectiveDate,DownloadDate,DownloadUrl,FilePath,MD5Hash,FileSize
DE000A2QJLA8,halbjahresbericht,31.10.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/halbjahresbericht/HJB_1914_BIT_Global_Fintech_Leaders_2023-10-31.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2QJLA8\HJB_1914_BIT_Global_Fintech_Leaders_2023-10-31.pdf,4663870690b7dbe88ca17d74048c8334,757.72 KiB
DE000A2QJLA8,priips,13.03.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/priips/PRIIPS_DE000A2QJLA8_1039729_DE_DE_2024-03-13_65f16fd1afb3e.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2QJLA8\PRIIPS_DE000A2QJLA8_1039729_DE_DE_2024-03-13_65f16fd1afb3e.pdf,9975aec687440bc09eaa5b0d0c51b67c,173.61 KiB
DE000A2QJLB6,verkaufsprospekt,01.06.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/verkaufsprospekt/VKP_BIT_Global_Fintech_Leaders_01_06_2024.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2QJLB6\VKP_BIT_Global_Fintech_Leaders_01_06_2024.pdf,cb9ccdc946017186a46eb618d7710824,1.33 MiB
DE000A2QJLB6,jahresbericht,30.04.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/jahresbericht/Jahresbericht_1914_BIT_Global_Fintech_Leaders_Bericht_2023-04-30_Layout_PDF.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2QJLB6\Jahresbericht_1914_BIT_Global_Fintech_Leaders_Bericht_2023-04-30_Layout_PDF.pdf,fddde3f7e85bd4791e66f721f30c0eb2,1.67 MiB
DE000A2QJLB6,halbjahresbericht,31.10.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/halbjahresbericht/HJB_1914_BIT_Global_Fintech_Leaders_2023-10-31.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2QJLB6\HJB_1914_BIT_Global_Fintech_Leaders_2023-10-31.pdf,4663870690b7dbe88ca17d74048c8334,757.72 KiB
DE000A2QJLB6,priips,20.03.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/priips/PRIIPS_DE000A2QJLB6_1040009_DE_DE_2024-03-20_65fac29366e75.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2QJLB6\PRIIPS_DE000A2QJLB6_1040009_DE_DE_2024-03-20_65fac29366e75.pdf,d17456bd5eb84d8337f498a29ba9236a,173.02 KiB
DE000A2QAX70,verkaufsprospekt,20.12.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/verkaufsprospekt/VKP_BIT_Global_Internet_Leaders_20_12_2023.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2QAX70\VKP_BIT_Global_Internet_Leaders_20_12_2023.pdf,035cefcc6fb11df79c568318fef7e195,1.54 MiB
DE000A2QAX70,jahresbericht,31.12.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/jahresbericht/JB_1806_BIT_Global_Internet_Leaders_30_2023-12-31.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2QAX70\JB_1806_BIT_Global_Internet_Leaders_30_2023-12-31.pdf,f591448e2678aacdee92e06867ca1706,3.11 MiB
DE000A2QAX70,halbjahresbericht,30.06.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/halbjahresbericht/HJB_1806_BIT_Global_Internet_Leaders_30_Bericht_2023-06-30.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2QAX70\HJB_1806_BIT_Global_Internet_Leaders_30_Bericht_2023-06-30.pdf,ba40d857df890ca79e6ae1148efdf55f,855.08 KiB
DE000A2QAX70,priips,20.02.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/priips/PRIIPS_DE000A2QAX70_1039019_DE_DE_2024-02-20_65d48ccea8311.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2QAX70\PRIIPS_DE000A2QAX70_1039019_DE_DE_2024-02-20_65d48ccea8311.pdf,fc8cebb13e467214b213f6bad834ae6c,173.18 KiB
DE000A2N8135,verkaufsprospekt,20.12.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/verkaufsprospekt/VKP_BIT_Global_Internet_Leaders_20_12_2023.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2N8135\VKP_BIT_Global_Internet_Leaders_20_12_2023.pdf,035cefcc6fb11df79c568318fef7e195,1.54 MiB
DE000A2N8135,jahresbericht,31.12.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/jahresbericht/JB_1806_BIT_Global_Internet_Leaders_30_2023-12-31.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2N8135\JB_1806_BIT_Global_Internet_Leaders_30_2023-12-31.pdf,f591448e2678aacdee92e06867ca1706,3.11 MiB
DE000A2N8135,halbjahresbericht,30.06.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/halbjahresbericht/HJB_1806_BIT_Global_Internet_Leaders_30_Bericht_2023-06-30.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2N8135\HJB_1806_BIT_Global_Internet_Leaders_30_Bericht_2023-06-30.pdf,ba40d857df890ca79e6ae1148efdf55f,855.08 KiB
DE000A2N8135,priips,20.02.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/priips/PRIIPS_DE000A2N8135_1039016_DE_DE_2024-02-20_65d48cadadc51.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2N8135\PRIIPS_DE000A2N8135_1039016_DE_DE_2024-02-20_65d48cadadc51.pdf,4df40e132f18277990aca9ad27bdb2d0,174.06 KiB
DE000A2N8150,verkaufsprospekt,20.12.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/verkaufsprospekt/VKP_BIT_Global_Internet_Leaders_20_12_2023.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2N8150\VKP_BIT_Global_Internet_Leaders_20_12_2023.pdf,035cefcc6fb11df79c568318fef7e195,1.54 MiB
DE000A2N8150,jahresbericht,31.12.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/jahresbericht/JB_1806_BIT_Global_Internet_Leaders_30_2023-12-31.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2N8150\JB_1806_BIT_Global_Internet_Leaders_30_2023-12-31.pdf,f591448e2678aacdee92e06867ca1706,3.11 MiB
DE000A2N8150,halbjahresbericht,30.06.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/halbjahresbericht/HJB_1806_BIT_Global_Internet_Leaders_30_Bericht_2023-06-30.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2N8150\HJB_1806_BIT_Global_Internet_Leaders_30_Bericht_2023-06-30.pdf,ba40d857df890ca79e6ae1148efdf55f,855.08 KiB
DE000A2N8150,priips,20.02.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/priips/PRIIPS_DE000A2N8150_1039013_DE_DE_2024-02-20_65d48c8dd88c2.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2N8150\PRIIPS_DE000A2N8150_1039013_DE_DE_2024-02-20_65d48c8dd88c2.pdf,6486c7a059b357f18da3fb7c9e525535,173.32 KiB
DE000A2N8168,verkaufsprospekt,20.12.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/verkaufsprospekt/VKP_BIT_Global_Internet_Leaders_20_12_2023.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2N8168\VKP_BIT_Global_Internet_Leaders_20_12_2023.pdf,035cefcc6fb11df79c568318fef7e195,1.54 MiB
DE000A2N8168,jahresbericht,31.12.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/jahresbericht/JB_1806_BIT_Global_Internet_Leaders_30_2023-12-31.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2N8168\JB_1806_BIT_Global_Internet_Leaders_30_2023-12-31.pdf,f591448e2678aacdee92e06867ca1706,3.11 MiB
DE000A2N8168,halbjahresbericht,30.06.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/halbjahresbericht/HJB_1806_BIT_Global_Internet_Leaders_30_Bericht_2023-06-30.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2N8168\HJB_1806_BIT_Global_Internet_Leaders_30_Bericht_2023-06-30.pdf,ba40d857df890ca79e6ae1148efdf55f,855.08 KiB
DE000A2N8168,priips,20.02.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/priips/PRIIPS_DE000A2N8168_1039010_DE_DE_2024-02-20_65d48c711cdb7.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2N8168\PRIIPS_DE000A2N8168_1039010_DE_DE_2024-02-20_65d48c711cdb7.pdf,ccc74df13f69f4fc1d3a308797cf82f0,173.83 KiB
DE000A2N8176,verkaufsprospekt,20.12.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/verkaufsprospekt/VKP_BIT_Global_Internet_Leaders_20_12_2023.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2N8176\VKP_BIT_Global_Internet_Leaders_20_12_2023.pdf,035cefcc6fb11df79c568318fef7e195,1.54 MiB
DE000A2N8176,jahresbericht,31.12.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/jahresbericht/JB_1806_BIT_Global_Internet_Leaders_30_2023-12-31.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2N8176\JB_1806_BIT_Global_Internet_Leaders_30_2023-12-31.pdf,f591448e2678aacdee92e06867ca1706,3.11 MiB
DE000A2N8176,halbjahresbericht,30.06.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/halbjahresbericht/HJB_1806_BIT_Global_Internet_Leaders_30_Bericht_2023-06-30.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2N8176\HJB_1806_BIT_Global_Internet_Leaders_30_Bericht_2023-06-30.pdf,ba40d857df890ca79e6ae1148efdf55f,855.08 KiB
DE000A2N8176,priips,20.02.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/priips/PRIIPS_DE000A2N8176_1039007_DE_DE_2024-02-20_65d48c54cfc9b.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2N8176\PRIIPS_DE000A2N8176_1039007_DE_DE_2024-02-20_65d48c54cfc9b.pdf,873cacebd62418c12d5a5752ace5c8bc,173.33 KiB
DE000A2N8127,verkaufsprospekt,20.12.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/verkaufsprospekt/VKP_BIT_Global_Internet_Leaders_20_12_2023.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2N8127\VKP_BIT_Global_Internet_Leaders_20_12_2023.pdf,035cefcc6fb11df79c568318fef7e195,1.54 MiB
DE000A2N8127,jahresbericht,31.12.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/jahresbericht/JB_1806_BIT_Global_Internet_Leaders_30_2023-12-31.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2N8127\JB_1806_BIT_Global_Internet_Leaders_30_2023-12-31.pdf,f591448e2678aacdee92e06867ca1706,3.11 MiB
DE000A2N8127,halbjahresbericht,30.06.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/halbjahresbericht/HJB_1806_BIT_Global_Internet_Leaders_30_Bericht_2023-06-30.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2N8127\HJB_1806_BIT_Global_Internet_Leaders_30_Bericht_2023-06-30.pdf,ba40d857df890ca79e6ae1148efdf55f,855.08 KiB
DE000A2N8127,priips,20.02.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/priips/PRIIPS_DE000A2N8127_1039004_DE_DE_2024-02-20_65d48c3656dfa.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2N8127\PRIIPS_DE000A2N8127_1039004_DE_DE_2024-02-20_65d48c3656dfa.pdf,b68a8444afd0b66563a5e3f05063a8ee,173.31 KiB
DE000A3DV756,verkaufsprospekt,20.12.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/verkaufsprospekt/VKP_BIT_Global_Internet_Leaders_20_12_2023.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A3DV756\VKP_BIT_Global_Internet_Leaders_20_12_2023.pdf,035cefcc6fb11df79c568318fef7e195,1.54 MiB
DE000A3DV756,jahresbericht,31.12.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/jahresbericht/JB_1806_BIT_Global_Internet_Leaders_30_2023-12-31.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A3DV756\JB_1806_BIT_Global_Internet_Leaders_30_2023-12-31.pdf,f591448e2678aacdee92e06867ca1706,3.11 MiB
DE000A3DV756,priips,20.02.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/priips/PRIIPS_DE000A3DV756_1039001_DE_DE_2024-02-20_65d48bbdd49de.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A3DV756\PRIIPS_DE000A3DV756_1039001_DE_DE_2024-02-20_65d48bbdd49de.pdf,11291ec792c5b6a53b5a506c25463a71,174.17 KiB
DE000A2N8143,verkaufsprospekt,20.12.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/verkaufsprospekt/VKP_BIT_Global_Internet_Leaders_20_12_2023.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2N8143\VKP_BIT_Global_Internet_Leaders_20_12_2023.pdf,035cefcc6fb11df79c568318fef7e195,1.54 MiB
DE000A2N8143,jahresbericht,31.12.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/jahresbericht/JB_1806_BIT_Global_Internet_Leaders_30_2023-12-31.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2N8143\JB_1806_BIT_Global_Internet_Leaders_30_2023-12-31.pdf,f591448e2678aacdee92e06867ca1706,3.11 MiB
DE000A2N8143,halbjahresbericht,30.06.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/halbjahresbericht/HJB_1806_BIT_Global_Internet_Leaders_30_Bericht_2023-06-30.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2N8143\HJB_1806_BIT_Global_Internet_Leaders_30_Bericht_2023-06-30.pdf,ba40d857df890ca79e6ae1148efdf55f,855.08 KiB
DE000A2N8143,priips,20.02.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/priips/PRIIPS_DE000A2N8143_1038998_DE_DE_2024-02-20_65d48b9f47b94.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2N8143\PRIIPS_DE000A2N8143_1038998_DE_DE_2024-02-20_65d48b9f47b94.pdf,3d7f5a04d7221534f153a5c0576da3e2,172.76 KiB
DE000A2QDRV4,verkaufsprospekt,01.11.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/verkaufsprospekt/VKP_BIT_Global_Leaders_01_11_2023.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2QDRV4\VKP_BIT_Global_Leaders_01_11_2023.pdf,e1a193d562b33500fd184854293204b9,1.45 MiB
DE000A2QDRV4,jahresbericht,31.10.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/jahresbericht/JB_1892_BIT_Global_Leaders_2023-10-31.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2QDRV4\JB_1892_BIT_Global_Leaders_2023-10-31.pdf,b3ed5b3d05b90e87126ec586882129e9,3.73 MiB
DE000A2QDRV4,halbjahresbericht,30.04.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/halbjahresbericht/HJB_1892_BIT_Global_Leaders_2023-04-30.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2QDRV4\HJB_1892_BIT_Global_Leaders_2023-04-30.pdf,13eec9e4372a55489642d4df319d3190,2.02 MiB
DE000A2QDRV4,priips,24.01.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/priips/PRIIPS_DE000A2QDRV4_1036492_DE_DE_2024-01-24_65a54bad72a3c.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2QDRV4\PRIIPS_DE000A2QDRV4_1036492_DE_DE_2024-01-24_65a54bad72a3c.pdf,518ba11d7f7869be4e2ea45c022705cc,104.23 KiB
DE000A2QDRW2,verkaufsprospekt,01.11.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/verkaufsprospekt/VKP_BIT_Global_Leaders_01_11_2023.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2QDRW2\VKP_BIT_Global_Leaders_01_11_2023.pdf,e1a193d562b33500fd184854293204b9,1.45 MiB
DE000A2QDRW2,jahresbericht,31.10.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/jahresbericht/JB_1892_BIT_Global_Leaders_2023-10-31.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2QDRW2\JB_1892_BIT_Global_Leaders_2023-10-31.pdf,b3ed5b3d05b90e87126ec586882129e9,3.73 MiB
DE000A2QDRW2,halbjahresbericht,30.04.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/halbjahresbericht/HJB_1892_BIT_Global_Leaders_2023-04-30.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2QDRW2\HJB_1892_BIT_Global_Leaders_2023-04-30.pdf,13eec9e4372a55489642d4df319d3190,2.02 MiB
DE000A2QDRW2,priips,24.01.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/priips/PRIIPS_DE000A2QDRW2_1036490_DE_DE_2024-01-24_65a54ba894725.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2QDRW2\PRIIPS_DE000A2QDRW2_1036490_DE_DE_2024-01-24_65a54ba894725.pdf,64338055e9dc6d7b27a539fa352927ed,104.24 KiB
DE000A2QJKY0,verkaufsprospekt,01.11.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/verkaufsprospekt/VKP_BIT_Global_Leaders_01_11_2023.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2QJKY0\VKP_BIT_Global_Leaders_01_11_2023.pdf,e1a193d562b33500fd184854293204b9,1.45 MiB
DE000A2QJKY0,jahresbericht,31.10.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/jahresbericht/JB_1892_BIT_Global_Leaders_2023-10-31.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2QJKY0\JB_1892_BIT_Global_Leaders_2023-10-31.pdf,b3ed5b3d05b90e87126ec586882129e9,3.73 MiB
DE000A2QJKY0,halbjahresbericht,30.04.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/halbjahresbericht/HJB_1892_BIT_Global_Leaders_2023-04-30.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2QJKY0\HJB_1892_BIT_Global_Leaders_2023-04-30.pdf,13eec9e4372a55489642d4df319d3190,2.02 MiB
DE000A2QJKY0,priips,24.01.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/priips/PRIIPS_DE000A2QJKY0_1036582_DE_DE_2024-01-24_65a54c7363343.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A2QJKY0\PRIIPS_DE000A2QJKY0_1036582_DE_DE_2024-01-24_65a54c7363343.pdf,9ce0a927dc87ac2b4207cd3eac999457,104.22 KiB
DE000A1J67E0,verkaufsprospekt,01.11.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/verkaufsprospekt/VKP_BremenKapital_Aktien_01_11_2023.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A1J67E0\VKP_BremenKapital_Aktien_01_11_2023.pdf,054e9e3bf28d3989567ab4992e3c7378,1.39 MiB
DE000A1J67E0,jahresbericht,31.08.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/jahresbericht/JB_6094_BremenKapital_Aktien_2023-08-31.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A1J67E0\JB_6094_BremenKapital_Aktien_2023-08-31.pdf,c65ec807ca81332076149fc6633c78d8,7.66 MiB
DE000A1J67E0,halbjahresbericht,29.02.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/halbjahresbericht/HJB_6094_BremenKapital_Aktien_Bericht_komprimiert.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A1J67E0\HJB_6094_BremenKapital_Aktien_Bericht_komprimiert.pdf,0f338c7564bef3f4d1f839883fdb40e9,641.94 KiB
DE000A1J67E0,priips,24.01.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/priips/PRIIPS_DE000A1J67E0_1035838_DE_DE_2024-01-24_65a545f44929f.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A1J67E0\PRIIPS_DE000A1J67E0_1035838_DE_DE_2024-01-24_65a545f44929f.pdf,d37bf38479d99648a947ea50135c84f9,84.40 KiB
DE000A1J67F7,verkaufsprospekt,15.11.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/verkaufsprospekt/VKP_BremenKapital_Dynamik_15_11_2023.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A1J67F7\VKP_BremenKapital_Dynamik_15_11_2023.pdf,3efa336f02ac04d20b1be61f6bf30061,1.46 MiB
DE000A1J67F7,jahresbericht,31.08.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/jahresbericht/JB_6095_BremenKapital_Dynamik_2023-08-31.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A1J67F7\JB_6095_BremenKapital_Dynamik_2023-08-31.pdf,822e8bd63919596b05d561a0cdaac25d,8.76 MiB
DE000A1J67F7,halbjahresbericht,29.02.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/halbjahresbericht/HJB_6095_BremenKapital_Dynamik_Bericht_komprimiert.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A1J67F7\HJB_6095_BremenKapital_Dynamik_Bericht_komprimiert.pdf,d1ebf471e93e45c9ee52b01edd9936f2,333.16 KiB
DE000A1J67F7,priips,24.01.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/priips/PRIIPS_DE000A1J67F7_1035694_DE_DE_2024-01-24_65a545dd770da.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A1J67F7\PRIIPS_DE000A1J67F7_1035694_DE_DE_2024-01-24_65a545dd770da.pdf,d36d8d362921c1a81c5c49d4490e06ea,86.87 KiB
DE000A1J67B6,verkaufsprospekt,01.11.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/verkaufsprospekt/VKP_BremenKapital_Ertrag_01_11_2023.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A1J67B6\VKP_BremenKapital_Ertrag_01_11_2023.pdf,e78518442132f20ec1883cece8ff748a,1.43 MiB
DE000A1J67B6,jahresbericht,31.08.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/jahresbericht/JB_6096_BremenKapital_Ertrag_2023-08-31.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A1J67B6\JB_6096_BremenKapital_Ertrag_2023-08-31.pdf,07107b260236bbcf425fdc615a711250,8.66 MiB
DE000A1J67B6,halbjahresbericht,29.02.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/halbjahresbericht/HJB_6096_BremenKapital_Ertrag_Bericht_komprimiert.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A1J67B6\HJB_6096_BremenKapital_Ertrag_Bericht_komprimiert.pdf,ef16e9b14b840aa65d6472c286e2c428,309.25 KiB
DE000A1J67B6,priips,24.01.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/priips/PRIIPS_DE000A1J67B6_1035840_DE_DE_2024-01-24_65a545f8abba5.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A1J67B6\PRIIPS_DE000A1J67B6_1035840_DE_DE_2024-01-24_65a545f8abba5.pdf,9be0ce2155d4b8df8d2a7212b7b67fb9,87.88 KiB
DE000A1WZ3W5,verkaufsprospekt,15.11.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/verkaufsprospekt/VKP_BremenKapital_Ertrag_Plus_15_11_2023.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A1WZ3W5\VKP_BremenKapital_Ertrag_Plus_15_11_2023.pdf,ed60dacb8eaba41ed487ee29d38425d9,1.44 MiB
DE000A1WZ3W5,jahresbericht,31.08.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/jahresbericht/JB_6097_BremenKapital_Ertrag_Plus_2023-08-31.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A1WZ3W5\JB_6097_BremenKapital_Ertrag_Plus_2023-08-31.pdf,904afd20996a1342f871ca1cfb617d82,9.44 MiB
DE000A1WZ3W5,halbjahresbericht,29.02.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/halbjahresbericht/HJB_6097_BremenKapital_Ertrag_Plus_Bericht_komprimiert.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A1WZ3W5\HJB_6097_BremenKapital_Ertrag_Plus_Bericht_komprimiert.pdf,156b57e939fbebcfcc636ba79f5dc108,368.37 KiB
DE000A1WZ3W5,priips,24.01.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/priips/PRIIPS_DE000A1WZ3W5_1035842_DE_DE_2024-01-24_65a545fd503f8.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A1WZ3W5\PRIIPS_DE000A1WZ3W5_1035842_DE_DE_2024-01-24_65a545fd503f8.pdf,b6f72f95f23b5c65041ddb19ba85362c,87.34 KiB
DE000A1J67G5,verkaufsprospekt,15.11.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/verkaufsprospekt/VKP_BremenKapital_Ertrag_Plus_15_11_2023.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A1J67G5\VKP_BremenKapital_Ertrag_Plus_15_11_2023.pdf,ed60dacb8eaba41ed487ee29d38425d9,1.44 MiB
DE000A1J67G5,jahresbericht,31.08.2023,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/jahresbericht/JB_6097_BremenKapital_Ertrag_Plus_2023-08-31.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A1J67G5\JB_6097_BremenKapital_Ertrag_Plus_2023-08-31.pdf,904afd20996a1342f871ca1cfb617d82,9.44 MiB
DE000A1J67G5,halbjahresbericht,29.02.2024,17.06.2024,https://fondswelt.hansainvest.com/uploads/documents/halbjahresbericht/HJB_6097_BremenKapital_Ertrag_Plus_Bericht_komprimiert.pdf,C:\Users\Ana_Marija\Documents\teletrader\Hansainvest\DE000A1J67G5\HJB_6097_BremenKapital_Ertrag_Plus_Bericht_komprimiert.pdf,156b57e939fbebcfcc636ba79f5dc108,368.37 KiB
